code,label,slug,restaurant_name,objectID,0
CAT_P02,A moderate spend,mid-range,Moris,76863,
CAT_P02,A moderate spend,mid-range,L'Arôme,76862,
CAT_P03,Special occasion,premium,La Table de Castigno,76861,
CAT_P03,Special occasion,premium,Beefbar,76860,
CAT_P02,A moderate spend,mid-range,Osteria Ferrara,78258,
CAT_P02,A moderate spend,mid-range,Oiseau - Oiseau,76858,
CAT_P03,Special occasion,premium,Au Jardin de la Vague,76857,
CAT_P03,Special occasion,premium,Jacques Faussat,78037,
CAT_P02,A moderate spend,mid-range,Gribiche,76855,
CAT_P01,On a budget,affordable,Les Quatre Saisons,76854,
CAT_P03,Special occasion,premium,Impressions,76853,
CAT_P02,A moderate spend,mid-range,L'Eau d'Oust,76852,
CAT_P04,Spare no expense,luxury,Il Carpaccio,76851,
CAT_P02,A moderate spend,mid-range,L'Air de Famille,76850,
CAT_P03,Special occasion,premium,Domaine de Rochevilaine,76849,
CAT_P03,Special occasion,premium,Mori Venice Bar,77258,
CAT_P02,A moderate spend,mid-range,Le Mazenay,77239,
CAT_P02,A moderate spend,mid-range,Auberge des Aryelets,76846,
CAT_P03,Special occasion,premium,Auberge des Granges,76845,
CAT_P02,A moderate spend,mid-range,La Poutre,76844,
CAT_P04,Spare no expense,luxury,L'Oustau de Baumanière,76843,
CAT_P02,A moderate spend,mid-range,Le Lion d'Or,76842,
CAT_P02,A moderate spend,mid-range,La Charrue,76841,
CAT_P03,Special occasion,premium,André,76840,
CAT_P03,Special occasion,premium,Relais de la Poste,76839,
CAT_P02,A moderate spend,mid-range,Auberge du Pont,76838,
CAT_P02,A moderate spend,mid-range,L'Amuse Bouche,76837,
CAT_P03,Special occasion,premium,L'Âtre,76836,
CAT_P02,A moderate spend,mid-range,L'Arbre,76835,
CAT_P03,Special occasion,premium,Auberge Chez Guth,76834,
CAT_P02,A moderate spend,mid-range,Ferme Lizarraga,76833,
CAT_P02,A moderate spend,mid-range,L'ID,76832,
CAT_P02,A moderate spend,mid-range,Colbert,76831,
CAT_P02,A moderate spend,mid-range,Le Mangevins,76830,
CAT_P02,A moderate spend,mid-range,La Musardière,76829,
CAT_P02,A moderate spend,mid-range,Spoon,77547,
CAT_P02,A moderate spend,mid-range,Café Noisette,76827,
CAT_P02,A moderate spend,mid-range,Tekés,78422,
CAT_P02,A moderate spend,mid-range,Au Cheval Noir,76825,
CAT_P02,A moderate spend,mid-range,Gaztelur,76824,
CAT_P02,A moderate spend,mid-range,Le Pim'Pi Bistrot,76823,
CAT_P02,A moderate spend,mid-range,Place Bernard,76822,
CAT_P02,A moderate spend,mid-range,Le Café L'Envol,76821,
CAT_P03,Special occasion,premium,Au Moulin,76820,
CAT_P02,A moderate spend,mid-range,La Table - Sébastien Gravé,76819,
CAT_P02,A moderate spend,mid-range,Aux Lyonnais,77474,
CAT_P02,A moderate spend,mid-range,Le Bac à Traille,76817,
CAT_P02,A moderate spend,mid-range,Parcelles,78347,
CAT_P02,A moderate spend,mid-range,La Table de Maïna,76815,
CAT_P02,A moderate spend,mid-range,Clamato,77427,
CAT_P01,On a budget,affordable,Le Bois des Mûres,76813,
CAT_P02,A moderate spend,mid-range,L'Embellie,76812,
CAT_P03,Special occasion,premium,1903,76811,
CAT_P04,Spare no expense,luxury,Yoshi,76810,
CAT_P02,A moderate spend,mid-range,Auberge Le Bouc Bleu,76809,
CAT_P02,A moderate spend,mid-range,La Table des Sens,76808,
CAT_P03,Special occasion,premium,La Table de Jeanne,76807,
CAT_P02,A moderate spend,mid-range,La Table du Chazal,76806,
CAT_P02,A moderate spend,mid-range,Le Bistro Urbain,76805,
CAT_P02,A moderate spend,mid-range,Nous 4,76804,
CAT_P02,A moderate spend,mid-range,Gétaria,76803,
CAT_P02,A moderate spend,mid-range,L'Envers du Décor,76802,
CAT_P04,Spare no expense,luxury,Septime,77553,
CAT_P01,On a budget,affordable,L'Osmose,76800,
CAT_P03,Special occasion,premium,Table 22 par Noël Mantel,76799,
CAT_P01,On a budget,affordable,La Ferme du Bois Barbu,76798,
CAT_P01,On a budget,affordable,Le Cottage,76797,
CAT_P02,A moderate spend,mid-range,Marcore,78161,
CAT_P02,A moderate spend,mid-range,brut.,76795,
CAT_P02,A moderate spend,mid-range,La Closerie des Roses,76794,
CAT_P02,A moderate spend,mid-range,Bistrot Constant,76793,
CAT_P02,A moderate spend,mid-range,Le Landemer,76792,
CAT_P04,Spare no expense,luxury,Okuda,76791,
CAT_P02,A moderate spend,mid-range,Ishikawa,76790,
CAT_P02,A moderate spend,mid-range,Le Saint Jean,76789,
CAT_P02,A moderate spend,mid-range,Bassas,76788,
CAT_P02,A moderate spend,mid-range,Bistrot Paul Bert,78039,
CAT_P02,A moderate spend,mid-range,Fischhutte,76786,
CAT_P02,A moderate spend,mid-range,Le Banquet des Sophistes,76785,
CAT_P02,A moderate spend,mid-range,Yido,76784,
CAT_P03,Special occasion,premium,Château de Rochegude,76783,
CAT_P01,On a budget,affordable,La Petite France,76782,
CAT_P03,Special occasion,premium,Qui Plume la Lune,77491,
CAT_P02,A moderate spend,mid-range,Auberge à l'Agneau,76780,
CAT_P03,Special occasion,premium,Au Bœuf Rouge,76779,
CAT_P02,A moderate spend,mid-range,Le Moderne,76778,
CAT_P02,A moderate spend,mid-range,Terra,78183,
CAT_P03,Special occasion,premium,L'Hibiscus by Jérémy Lasserre,76776,
CAT_P02,A moderate spend,mid-range,Eïdra,76775,
CAT_P01,On a budget,affordable,Auberge de Montpoupon,76774,
CAT_P02,A moderate spend,mid-range,La Table de Kamiya,76773,
CAT_P02,A moderate spend,mid-range,La Cave à Manger,76772,
CAT_P03,Special occasion,premium,Le Cottage,76771,
CAT_P02,A moderate spend,mid-range,Vigna,76770,
CAT_P02,A moderate spend,mid-range,La Forge,76769,
CAT_P02,A moderate spend,mid-range,La Dînée du Viguier,76768,
CAT_P02,A moderate spend,mid-range,Bistrot de l'Oustalet,76767,
CAT_P04,Spare no expense,luxury,Elsa,76766,
CAT_P01,On a budget,affordable,Bistrot de la Place,76765,
CAT_P04,Spare no expense,luxury,Maya Bay,76764,
CAT_P01,On a budget,affordable,Racine,76763,
CAT_P02,A moderate spend,mid-range,La Pie qui Couette,76762,
CAT_P02,A moderate spend,mid-range,Le Saint Cerf,76761,
CAT_P03,Special occasion,premium,Le Prieuré,76760,
CAT_P02,A moderate spend,mid-range,L'Opidom,76759,
CAT_P02,A moderate spend,mid-range,Casse-Cailloux,76758,
CAT_P03,Special occasion,premium,Roza,76757,
CAT_P03,Special occasion,premium,Les Funambules,76756,
CAT_P03,Special occasion,premium,La Fine Bouche,76755,
CAT_P02,A moderate spend,mid-range,Yose,76754,
CAT_P02,A moderate spend,mid-range,Le Lion et l’Agneau,76753,
CAT_P02,A moderate spend,mid-range,L’Aménité,76752,
CAT_P02,A moderate spend,mid-range,Lume,76751,
CAT_P04,Spare no expense,luxury,Pic,76750,
CAT_P04,Spare no expense,luxury,Kaito,76749,
CAT_P02,A moderate spend,mid-range,L'Hippocampe,76748,
CAT_P02,A moderate spend,mid-range,L'Inattendu,76747,
CAT_P02,A moderate spend,mid-range,Le Bœuf en Écailles,76746,
CAT_P02,A moderate spend,mid-range,Les Têtes d'Ail,76745,
CAT_P02,A moderate spend,mid-range,Le Chardonnay,76744,
CAT_P04,Spare no expense,luxury,Lalique,76743,
CAT_P03,Special occasion,premium,La Maison de Pierre,76742,
CAT_P02,A moderate spend,mid-range,Ar Iniz,76741,
CAT_P01,On a budget,affordable,Bistrot DuPont,76740,
CAT_P04,Spare no expense,luxury,La Table de l'Ours,76739,
CAT_P04,Spare no expense,luxury,Les Explorateurs - Hôtel Pashmina,76738,
CAT_P02,A moderate spend,mid-range,Bistrot de Port-Lesney,76737,
CAT_P02,A moderate spend,mid-range,Les Closeaux,76736,
CAT_P02,A moderate spend,mid-range,La Table d'Antoine,76735,
CAT_P03,Special occasion,premium,Le Montrachet,76734,
CAT_P04,Spare no expense,luxury,Michel Trama,76733,
CAT_P03,Special occasion,premium,L'Évidence,76732,
CAT_P02,A moderate spend,mid-range,L'Estrade,76731,
CAT_P01,On a budget,affordable,"Campagne, Vignes et Gourmandises",76730,
CAT_P03,Special occasion,premium,Le M - Château de Massillan,76729,
CAT_P02,A moderate spend,mid-range,L'Expérience Pierre Lambert,77820,
CAT_P03,Special occasion,premium,La Maison Tourangelle,76727,
CAT_P04,Spare no expense,luxury,La Côte d'Or,76726,
CAT_P03,Special occasion,premium,La Source,76725,
CAT_P04,Spare no expense,luxury,Frenchie,77260,
CAT_P01,On a budget,affordable,Le Médiéval,76723,
CAT_P02,A moderate spend,mid-range,Les Trente Pas,76722,
CAT_P02,A moderate spend,mid-range,Liberté,76721,
CAT_P03,Special occasion,premium,Halle aux Grains,76720,
CAT_P02,A moderate spend,mid-range,Auberge du Rohan,76719,
CAT_P01,On a budget,affordable,Gare aux Goûts,76718,
CAT_P03,Special occasion,premium,La Table du Marquis au Château de Maubreuil,76717,
CAT_P04,Spare no expense,luxury,Kaiseki,76716,
CAT_P02,A moderate spend,mid-range,Source,76715,
CAT_P02,A moderate spend,mid-range,L'Azimut,76714,
CAT_P04,Spare no expense,luxury,Plénitude - Cheval Blanc Paris,76713,
CAT_P03,Special occasion,premium,Le 1825 - La Table gastronomique,76712,
CAT_P03,Special occasion,premium,L'Orchidée,76711,
CAT_P04,Spare no expense,luxury,Likoké,76710,
CAT_P02,A moderate spend,mid-range,La Canourgue,76709,
CAT_P02,A moderate spend,mid-range,Château du Bost,76708,
CAT_P04,Spare no expense,luxury,Vincent Favre Félix,76707,
CAT_P03,Special occasion,premium,La Table de l'Orangerie - Château de Fonscolombe,76706,
CAT_P02,A moderate spend,mid-range,La Ferme Auberge - Domaine de La Font des Pères,76705,
CAT_P02,A moderate spend,mid-range,Biscotte,76704,
CAT_P02,A moderate spend,mid-range,Pickles,76703,
CAT_P02,A moderate spend,mid-range,Le Local,76702,
CAT_P01,On a budget,affordable,Le Boeuf Noisette,76701,
CAT_P02,A moderate spend,mid-range,Auberge Saint Fiacre,76700,
CAT_P04,Spare no expense,luxury,Le Vieux Logis,76699,
CAT_P03,Special occasion,premium,Pollen,76698,
CAT_P02,A moderate spend,mid-range,MatCha,76697,
CAT_P02,A moderate spend,mid-range,Les Coqs,76696,
CAT_P03,Special occasion,premium,Pilgrim,76695,
CAT_P02,A moderate spend,mid-range,Itacoa,76694,
CAT_P02,A moderate spend,mid-range,L'Estancot,76693,
CAT_P03,Special occasion,premium,L'Arazur,76692,
CAT_P02,A moderate spend,mid-range,Le Comptoir du 7,76691,
CAT_P02,A moderate spend,mid-range,Auberge des Ris,76690,
CAT_P03,Special occasion,premium,La Maison Caillet,76689,
CAT_P02,A moderate spend,mid-range,La Ferme de l'Odet,76688,
CAT_P03,Special occasion,premium,Villa Marinette,76687,
CAT_P02,A moderate spend,mid-range,Les Clos de Paulilles,76686,
CAT_P04,Spare no expense,luxury,Agapé,77988,
CAT_P02,A moderate spend,mid-range,La Tête en l'air,76684,
CAT_P02,A moderate spend,mid-range,Le Morvan,76683,
CAT_P04,Spare no expense,luxury,Maison Jeunet,76682,
CAT_P03,Special occasion,premium,Le Grand Saint-Michel,76681,
CAT_P02,A moderate spend,mid-range,Restaurant des Voisins,76680,
CAT_P02,A moderate spend,mid-range,Saveurs de l'Abbaye,76679,
CAT_P03,Special occasion,premium,Restaurant Dimofski,76678,
CAT_P02,A moderate spend,mid-range,L'Aromate,76677,
CAT_P03,Special occasion,premium,Brach,76676,
CAT_P02,A moderate spend,mid-range,Côté Sud,76675,
CAT_P04,Spare no expense,luxury,Hostellerie Jérôme,76674,
CAT_P02,A moderate spend,mid-range,Dune,78229,
CAT_P03,Special occasion,premium,Auberge de l'Empereur,76672,
CAT_P03,Special occasion,premium,Les Maisons Du'O - La Table,76671,
CAT_P04,Spare no expense,luxury,L'Abysse au Pavillon Ledoyen,76670,
CAT_P02,A moderate spend,mid-range,Cap de Castel,76669,
CAT_P03,Special occasion,premium,À la 12,77461,
CAT_P03,Special occasion,premium,Roscanvec,76667,
CAT_P04,Spare no expense,luxury,Entre Vigne et Garrigue,76666,
CAT_P02,A moderate spend,mid-range,Bellavista,76665,
CAT_P02,A moderate spend,mid-range,La Cigale Égarée,76664,
CAT_P01,On a budget,affordable,Mandoobar,77489,
CAT_P03,Special occasion,premium,Oxte,76662,
CAT_P01,On a budget,affordable,Le Bistro d'en Face,76661,
CAT_P03,Special occasion,premium,Maison Chabran - Le 45ème,76660,
CAT_P04,Spare no expense,luxury,Auberge Saint-Walfrid,76659,
CAT_P02,A moderate spend,mid-range,La Table du Relais du Bois St-Georges,76658,
CAT_P02,A moderate spend,mid-range,Le Manoir de Kerbot,76657,
CAT_P03,Special occasion,premium,Le Kerstéphanie,76656,
CAT_P02,A moderate spend,mid-range,Le Bourbonnoux,76655,
CAT_P02,A moderate spend,mid-range,Le Berlot,76654,
CAT_P01,On a budget,affordable,Salicorne,76653,
CAT_P03,Special occasion,premium,Caffè Stern,77712,
CAT_P02,A moderate spend,mid-range,L'Accolade,76651,
CAT_P02,A moderate spend,mid-range,Mets et Vins,76650,
CAT_P04,Spare no expense,luxury,Les Terraillers,76649,
CAT_P03,Special occasion,premium,Pantagruel,76944,
CAT_P02,A moderate spend,mid-range,Le Clos d'Augusta,76647,
CAT_P03,Special occasion,premium,Le Chapon Fin,76646,
CAT_P02,A moderate spend,mid-range,La Suite,76645,
CAT_P02,A moderate spend,mid-range,Fleur de Sureau,76644,
CAT_P03,Special occasion,premium,Le Mascaret,76643,
CAT_P02,A moderate spend,mid-range,Le Cairn - Hôtel le Celtique,76642,
CAT_P03,Special occasion,premium,George's,76641,
CAT_P03,Special occasion,premium,Les Jardins du Moulin,76640,
CAT_P02,A moderate spend,mid-range,La Table des Délices,76639,
CAT_P02,A moderate spend,mid-range,Nature Gourmande,76638,
CAT_P04,Spare no expense,luxury,Automne,76927,
CAT_P02,A moderate spend,mid-range,La Ferme Sainte-Cécile,76636,
CAT_P02,A moderate spend,mid-range,Le 1825 - La Table bistronomique,76635,
CAT_P02,A moderate spend,mid-range,Racines,76634,
CAT_P02,A moderate spend,mid-range,Lune,76633,
CAT_P02,A moderate spend,mid-range,Beam !,76632,
CAT_P03,Special occasion,premium,Villa Pinewood,76631,
CAT_P02,A moderate spend,mid-range,L'Artichaut,76630,
CAT_P02,A moderate spend,mid-range,Yka bar & ceviche,76629,
CAT_P02,A moderate spend,mid-range,L'Essentiel,76628,
CAT_P02,A moderate spend,mid-range,Racines,76627,
CAT_P02,A moderate spend,mid-range,Agastache,76626,
CAT_P02,A moderate spend,mid-range,Au Petit Vatel,76625,
CAT_P03,Special occasion,premium,Nosso,76624,
CAT_P02,A moderate spend,mid-range,La Réserve du Presbytère,76623,
CAT_P03,Special occasion,premium,Momento,76622,
CAT_P02,A moderate spend,mid-range,L & Luy - Château d'Ygrande,76621,
CAT_P02,A moderate spend,mid-range,L'Équilibre,76620,
CAT_P04,Spare no expense,luxury,Le Cèdre de Montcaud,76619,
CAT_P02,A moderate spend,mid-range,La Fine Fourchette,76618,
CAT_P02,A moderate spend,mid-range,La Maison Badine,76617,
CAT_P03,Special occasion,premium,The Marcel,76616,
CAT_P03,Special occasion,premium,Lait Thym Sel,76615,
CAT_P02,A moderate spend,mid-range,Briket' Bistrot,76614,
CAT_P02,A moderate spend,mid-range,La Table de Pablo,76613,
CAT_P01,On a budget,affordable,La Table du Marché,76612,
CAT_P04,Spare no expense,luxury,Les Ombres,76611,
CAT_P02,A moderate spend,mid-range,Néva Cuisine,77475,
CAT_P02,A moderate spend,mid-range,Octave - Domaine de Primard,76609,
CAT_P02,A moderate spend,mid-range,La Ferme de Villeneuve,76608,
CAT_P04,Spare no expense,luxury,Granite,76607,
CAT_P02,A moderate spend,mid-range,Cécile,76606,
CAT_P03,Special occasion,premium,Le Tout-Paris,76605,
CAT_P03,Special occasion,premium,L'Auberge Bressane,76604,
CAT_P02,A moderate spend,mid-range,La Table du Tillau,76603,
CAT_P02,A moderate spend,mid-range,L'Olivier,76602,
CAT_P04,Spare no expense,luxury,Akira Back Paris,76601,
CAT_P02,A moderate spend,mid-range,Le Jardin Montgrand,76600,
CAT_P02,A moderate spend,mid-range,Hyacinthe & Robert,76599,
CAT_P03,Special occasion,premium,La Table du Monastère de Saint-Mont,76598,
CAT_P03,Special occasion,premium,La Maréa,76597,
CAT_P02,A moderate spend,mid-range,29,76596,
CAT_P02,A moderate spend,mid-range,Le Bistrot de Villedieu,76595,
CAT_P03,Special occasion,premium,Le Saisonnier,76594,
CAT_P02,A moderate spend,mid-range,Les Jardins,76593,
CAT_P02,A moderate spend,mid-range,Le Margote,76592,
CAT_P02,A moderate spend,mid-range,Le M,76591,
CAT_P04,Spare no expense,luxury,"Pavyllon, un restaurant de Yannick Alléno, Monte-Carlo",76590,
CAT_P04,Spare no expense,luxury,Villa René Lalique,76589,
CAT_P02,A moderate spend,mid-range,L'Auberge d'Anthy,76588,
CAT_P03,Special occasion,premium,Song Qi,76587,
CAT_P03,Special occasion,premium,Passionné,78208,
CAT_P02,A moderate spend,mid-range,Zest,76585,
CAT_P03,Special occasion,premium,L'Ambassade,76584,
CAT_P01,On a budget,affordable,Le Patio by Lou Caléou,76583,
CAT_P02,A moderate spend,mid-range,La Courtille,76582,
CAT_P03,Special occasion,premium,Les Plaisirs Gourmands,76581,
CAT_P02,A moderate spend,mid-range,Les Planches,76580,
CAT_P02,A moderate spend,mid-range,La Table de Léa,76579,
CAT_P02,A moderate spend,mid-range,Kastenwald,76578,
CAT_P04,Spare no expense,luxury,Anahi,77047,
CAT_P02,A moderate spend,mid-range,Le Sansot,76576,
CAT_P02,A moderate spend,mid-range,Auberge L'Escale 87,76575,
CAT_P02,A moderate spend,mid-range,L'Hommage,76574,
CAT_P04,Spare no expense,luxury,Le Sarkara,76573,
CAT_P02,A moderate spend,mid-range,Les Plaisirs,76572,
CAT_P02,A moderate spend,mid-range,La Petite Grange,76571,
CAT_P04,Spare no expense,luxury,Sylvestre Wahid - Les Grandes Alpes,76570,
CAT_P03,Special occasion,premium,La Table Mirasol,76569,
CAT_P02,A moderate spend,mid-range,Bistro S,76568,
CAT_P01,On a budget,affordable,Brasserie d'Asten,76567,
CAT_P02,A moderate spend,mid-range,Bergamote,76566,
CAT_P04,Spare no expense,luxury,Le Grand Contrôle,76565,
CAT_P01,On a budget,affordable,L'Ouvrière,76564,
CAT_P02,A moderate spend,mid-range,CoDa,78187,
CAT_P02,A moderate spend,mid-range,Caffé César L'initial,76562,
CAT_P04,Spare no expense,luxury,Hélène Darroze à Villa La Coste,76561,
CAT_P04,Spare no expense,luxury,Jardin des Sens,76560,
CAT_P04,Spare no expense,luxury,Louis,77274,
CAT_P03,Special occasion,premium,Les Ormes,76558,
CAT_P04,Spare no expense,luxury,L'Alter-Native,76557,
CAT_P02,A moderate spend,mid-range,Hostellerie Saint-Clément,76556,
CAT_P02,A moderate spend,mid-range,Mamma - Les Roches Brunes,76555,
CAT_P02,A moderate spend,mid-range,Nobuki,76554,
CAT_P04,Spare no expense,luxury,Les Agitateurs,76553,
CAT_P03,Special occasion,premium,Galanga,76552,
CAT_P02,A moderate spend,mid-range,Instincts,76551,
CAT_P03,Special occasion,premium,La Petite Plage,76550,
CAT_P02,A moderate spend,mid-range,Domaine de Baulieu,76549,
CAT_P02,A moderate spend,mid-range,Omnivore,76548,
CAT_P03,Special occasion,premium,L'Orangerie du Château de Candie,76547,
CAT_P02,A moderate spend,mid-range,Polypode,76546,
CAT_P02,A moderate spend,mid-range,Bistrot des Hauts de Loire,76545,
CAT_P02,A moderate spend,mid-range,La Récré,76544,
CAT_P01,On a budget,affordable,La Gourmandière - Le Bistr'Aurélia,76543,
CAT_P02,A moderate spend,mid-range,La Cassolette,76542,
CAT_P04,Spare no expense,luxury,La Dune du Château de Sable,76541,
CAT_P01,On a budget,affordable,Antipodes,76540,
CAT_P03,Special occasion,premium,Le Pressoir,76539,
CAT_P03,Special occasion,premium,Le Diamant Noir,76538,
CAT_P03,Special occasion,premium,Baieta,76537,
CAT_P02,A moderate spend,mid-range,Le Temps de Vivre,76536,
CAT_P04,Spare no expense,luxury,Substance,76535,
CAT_P03,Special occasion,premium,Le K,76534,
CAT_P03,Special occasion,premium,Autour de la Table,76533,
CAT_P02,A moderate spend,mid-range,Le Biniou,76532,
CAT_P02,A moderate spend,mid-range,Zéphirine,76531,
CAT_P02,A moderate spend,mid-range,Vacarme,76530,
CAT_P04,Spare no expense,luxury,Il Ristorante - Niko Romito,76529,
CAT_P02,A moderate spend,mid-range,L'Iøde,76528,
CAT_P03,Special occasion,premium,Pur,76527,
CAT_P02,A moderate spend,mid-range,La Cuisine de la Fontaignotte,76526,
CAT_P04,Spare no expense,luxury,Les Chemins - Domaine de Primard,76525,
CAT_P02,A moderate spend,mid-range,Café Lignac,76524,
CAT_P02,A moderate spend,mid-range,L'Arbre Vert,76523,
CAT_P02,A moderate spend,mid-range,Là DN,76522,
CAT_P02,A moderate spend,mid-range,Et Toque !,76521,
CAT_P02,A moderate spend,mid-range,Le Clos d'Émile,76520,
CAT_P04,Spare no expense,luxury,Contraste,76519,
CAT_P02,A moderate spend,mid-range,Terra,76518,
CAT_P03,Special occasion,premium,La Chabotterie,76517,
CAT_P02,A moderate spend,mid-range,Les Caudalies,76516,
CAT_P02,A moderate spend,mid-range,Pastificio Norma,76563,
CAT_P02,A moderate spend,mid-range,Cabane,76514,
CAT_P02,A moderate spend,mid-range,La Maison de Nany,76513,
