,image_id,expensiveness_category
10074,424770,luxury
10075,424762,luxury
10076,424772,luxury
10077,299730,luxury
10078,299807,luxury
10079,299799,luxury
10080,299801,luxury
10081,663492,premium
10082,752623,premium
10083,471971,premium
10084,798201,premium
10085,813902,mid-range
10086,740596,mid-range
10087,471052,mid-range
10088,233700,mid-range
10089,713325,mid-range
10090,653313,mid-range
10091,5225083,luxury
10093,5225040,luxury
10095,5225006,luxury
10097,5225104,luxury
10099,5225022,luxury
10101,5224993,luxury
10103,5225050,luxury
10105,5225054,luxury
10107,5224979,luxury
10109,5224983,luxury
10111,5224974,luxury
10113,5225016,luxury
10115,5225060,luxury
10117,5224987,luxury
10119,5592135,mid-range
10120,5592086,mid-range
10121,5592085,mid-range
10122,5592140,mid-range
10123,5592092,mid-range
10124,5592142,mid-range
10125,5592097,mid-range
10126,5592098,mid-range
10127,5592115,mid-range
10128,5592084,mid-range
10129,706501,mid-range
10130,748224,mid-range
10131,411663,mid-range
10132,772794,mid-range
10133,746762,mid-range
10134,411656,mid-range
10135,411658,mid-range
10136,512810,mid-range
10137,411657,mid-range
10138,411661,mid-range
10139,735749,mid-range
10140,676697,mid-range
10141,5602780,mid-range
10143,5602762,mid-range
10145,5602786,mid-range
10147,5602813,mid-range
10149,5602765,mid-range
10151,5602827,mid-range
10153,5602773,mid-range
10155,5602846,mid-range
10157,5602852,mid-range
10159,5602802,mid-range
10161,5602795,mid-range
10163,5602832,mid-range
10165,5602873,mid-range
10167,5602890,mid-range
10169,5602868,mid-range
10171,5602895,mid-range
10173,5604140,mid-range
10174,5604131,mid-range
10175,5604149,mid-range
10176,755828,mid-range
10177,675079,mid-range
10178,468637,mid-range
10179,760838,mid-range
10180,775969,mid-range
10181,507699,mid-range
10182,667643,mid-range
10183,732191,mid-range
10184,733992,mid-range
10185,463893,mid-range
10186,730861,mid-range
10187,810022,mid-range
10188,519478,mid-range
10189,780820,mid-range
10190,732655,mid-range
10191,458942,mid-range
10192,469992,mid-range
10193,760315,mid-range
10194,660814,mid-range
10195,712486,mid-range
10196,507429,mid-range
10197,793242,mid-range
10198,791029,mid-range
10199,489908,mid-range
10200,819532,mid-range
10201,730578,mid-range
10202,673452,mid-range
10203,780607,mid-range
10204,463982,mid-range
10205,5612952,luxury
10206,5612961,luxury
10207,5612983,luxury
10208,5596473,luxury
10209,5612979,luxury
10210,5596486,luxury
10211,5612964,luxury
10212,740666,mid-range
10213,761831,mid-range
10214,651276,mid-range
10215,519626,mid-range
10216,730528,mid-range
10217,765235,premium
10218,730475,premium
10219,424622,premium
10220,424620,premium
10221,467187,premium
10222,424619,premium
10223,424563,premium
10224,454507,premium
10225,674359,premium
10226,424627,premium
10227,5443434,mid-range
10228,5443458,mid-range
10229,5443467,mid-range
10230,5443449,mid-range
10231,5443431,mid-range
10232,687690,mid-range
10233,446371,mid-range
10234,242421,mid-range
10236,4197546,mid-range
10238,242425,mid-range
10240,4908500,premium
10241,4908473,premium
10242,4908497,premium
10243,4908476,premium
10244,4908513,premium
10245,4908521,premium
10246,750384,mid-range
10247,798055,mid-range
10248,658685,mid-range
10249,519334,mid-range
10250,356978,mid-range
10251,356977,mid-range
10252,365735,mid-range
10253,365733,mid-range
10254,365727,mid-range
10255,365732,mid-range
10256,365731,mid-range
10257,365730,mid-range
10258,423877,mid-range
10260,4382417,mid-range
10262,423878,mid-range
10264,653689,mid-range
10266,4275281,mid-range
10268,423938,mid-range
10270,4275284,mid-range
10272,4275317,mid-range
10274,438830,luxury
10275,299660,luxury
10276,5536151,luxury
10277,438832,luxury
10278,5536142,luxury
10279,438831,luxury
10280,438829,luxury
10281,4923813,mid-range
10282,4923849,mid-range
10283,4923853,mid-range
10284,4923763,mid-range
10285,5625543,premium
10287,5625530,premium
10289,5625518,premium
10291,5625528,premium
10293,5625525,premium
10295,5625504,premium
10297,5625547,premium
10299,5625545,premium
10301,5625471,premium
10303,5625472,premium
10305,5625473,premium
10307,4765728,mid-range
10308,4765725,mid-range
10309,4765743,mid-range
10310,4765761,mid-range
10311,5410044,mid-range
10312,5410037,mid-range
10313,5410022,mid-range
10314,5410019,mid-range
10315,4492954,affordable
10316,4492949,affordable
10317,4492934,affordable
10318,4492931,affordable
10319,4834492,mid-range
10320,4834480,mid-range
10321,4834430,mid-range
10322,4834341,mid-range
10323,4834345,mid-range
10324,4834436,mid-range
10325,4834369,mid-range
10326,4834377,mid-range
10327,4834404,mid-range
10328,4834397,mid-range
10329,4834412,mid-range
10330,4834420,mid-range
10331,4834454,mid-range
10332,4834459,mid-range
10333,4165321,mid-range
10334,4165311,mid-range
10335,4165314,mid-range
10336,4165303,mid-range
10337,4165300,mid-range
10338,4165328,mid-range
10339,234631,mid-range
10340,234720,mid-range
10341,234697,mid-range
10342,234637,mid-range
10343,234696,mid-range
10344,234638,mid-range
10345,704330,premium
10346,675588,premium
10347,657723,premium
10348,657631,premium
10349,789804,premium
10350,437796,premium
10351,803732,premium
10352,712270,premium
10353,694436,premium
10354,455315,premium
10355,516805,premium
10356,733073,premium
10357,461310,premium
10358,5349420,premium
10359,5349428,premium
10360,5349438,premium
10361,5349456,premium
10362,5349460,premium
10363,5349475,premium
10364,5349500,premium
10365,5349514,premium
10366,5517073,luxury
10367,5517083,luxury
10368,5517112,luxury
10369,5517103,luxury
10370,5517078,luxury
10371,5517123,luxury
10372,3962568,luxury
10373,5217677,mid-range
10374,5217735,mid-range
10375,5217659,mid-range
10376,5217695,mid-range
10377,5217668,mid-range
10378,5217705,mid-range
10379,5538095,affordable
10381,5538146,affordable
10383,5538115,affordable
10385,5538108,affordable
10387,5314363,premium
10388,5314343,premium
10389,5314254,premium
10390,5314232,premium
10391,5314280,premium
10392,5314229,premium
10393,5470584,premium
10394,5314332,premium
10395,5470629,premium
10396,5314240,premium
10397,5470602,premium
10398,469756,mid-range
10399,518777,mid-range
10400,705143,mid-range
10401,215484,luxury
10402,215480,luxury
10403,215509,luxury
10404,215481,luxury
10405,215505,luxury
10406,215478,luxury
10407,5309434,luxury
10408,215482,luxury
10409,5309289,luxury
10410,215479,luxury
10411,5309387,luxury
10412,215510,luxury
10413,5309304,luxury
10414,5309328,luxury
10415,5309342,luxury
10416,5309443,luxury
10417,5309475,luxury
10418,780608,mid-range
10419,456983,mid-range
10420,465724,mid-range
10421,713195,mid-range
10422,456991,mid-range
10423,676269,mid-range
10424,704184,mid-range
10425,5449255,premium
10426,5449244,premium
10427,5449236,premium
10428,5449273,premium
10429,4822247,mid-range
10430,4822206,mid-range
10431,4822252,mid-range
10432,4822215,mid-range
10433,4822209,mid-range
10434,4822281,mid-range
10435,4822276,mid-range
10436,4822242,mid-range
10437,5432945,mid-range
10438,5432950,mid-range
10439,5432969,mid-range
10440,5432988,mid-range
10441,5433006,mid-range
10442,736159,mid-range
10443,786071,mid-range
10444,739424,mid-range
10445,749894,mid-range
10446,468765,mid-range
10447,490109,mid-range
10448,355232,mid-range
10449,4890801,mid-range
10450,4890808,mid-range
10451,4890747,mid-range
10452,4890869,mid-range
10453,4890896,mid-range
10454,4890769,mid-range
10455,4890902,mid-range
10456,4890795,mid-range
10457,4890825,mid-range
10458,4890778,mid-range
10459,4890789,mid-range
10460,4890821,mid-range
10461,4890830,mid-range
10462,4890845,mid-range
10463,4890883,mid-range
10464,4890753,mid-range
10465,4890924,mid-range
10466,4890908,mid-range
10467,4890742,mid-range
10468,771894,premium
10469,4706823,mid-range
10470,4706810,mid-range
10471,4706808,mid-range
10472,4706818,mid-range
10473,4706820,mid-range
10474,4706821,mid-range
10475,4706815,mid-range
10476,4706809,mid-range
10477,4605289,affordable
10478,4605278,affordable
10479,4605367,affordable
10480,4605359,affordable
10481,4605283,affordable
10482,4605296,affordable
10483,4605341,affordable
10484,4605377,affordable
10485,4490683,premium
10486,4490718,premium
10487,4490702,premium
10488,4490707,premium
10489,4490723,premium
10490,4490752,premium
10491,4490760,premium
10492,4490766,premium
10493,4490784,premium
10494,4490787,premium
10495,4490807,premium
10496,4054897,luxury
10497,4054788,luxury
10498,5484923,luxury
10499,4054834,luxury
10500,4054858,luxury
10501,5403932,luxury
10502,4054980,luxury
10503,4054930,luxury
10504,5403954,luxury
10505,4054894,luxury
10506,4054830,luxury
10507,4536044,affordable
10509,4536071,affordable
10511,4536052,affordable
10513,4536076,affordable
10515,4536093,affordable
10517,5536483,mid-range
10518,5536468,mid-range
10519,5536442,mid-range
10520,5536496,mid-range
10521,5536505,mid-range
10522,5536452,mid-range
10523,4478624,affordable
10524,4478642,affordable
10525,4478615,affordable
10526,4478627,affordable
10527,375265,mid-range
10528,369036,mid-range
10529,375195,mid-range
10530,375264,mid-range
10531,369120,mid-range
10532,374959,mid-range
10533,375193,mid-range
10534,369116,mid-range
10535,374958,mid-range
10536,4229673,luxury
10537,4229710,luxury
10538,4229716,luxury
10539,4229648,luxury
10540,4229677,luxury
10541,4229684,luxury
10542,4229756,luxury
10543,4229656,luxury
10544,4229745,luxury
10545,4229641,luxury
10546,4229638,luxury
10547,4229691,luxury
10548,4229726,luxury
10549,4229738,luxury
10550,5076017,premium
10551,5075990,premium
10552,5076058,premium
10553,5076024,premium
10554,5076010,premium
10555,5075975,premium
10556,5075978,premium
10557,5075997,premium
10558,5076037,premium
10559,5076042,premium
10560,5076096,premium
10561,5076092,premium
10562,5076078,premium
10563,429658,mid-range
10564,429659,mid-range
10565,429662,mid-range
10566,429714,mid-range
10567,429657,mid-range
10568,429655,mid-range
10569,429656,mid-range
10570,681036,affordable
10572,5170649,mid-range
10573,5170680,mid-range
10574,5170699,mid-range
10575,5170655,mid-range
10576,5170662,mid-range
10577,5170641,mid-range
10578,5023957,mid-range
10579,5023917,mid-range
10580,5023966,mid-range
10581,5023944,mid-range
10582,5023913,mid-range
10583,5280258,premium
10584,5280286,premium
10585,5280322,premium
10586,5280263,premium
10587,5280269,premium
10588,5280313,premium
10589,703947,affordable
10590,508205,affordable
10591,808031,affordable
10592,687188,affordable
10593,671938,affordable
10594,773734,affordable
10595,670608,affordable
10596,672589,affordable
10597,691371,affordable
10598,653384,affordable
10599,497148,affordable
10600,747349,affordable
10601,756337,affordable
10602,664860,affordable
10603,714068,affordable
10604,719326,premium
10605,511659,premium
10606,457528,premium
10607,742842,premium
10608,771336,premium
10609,733312,premium
10610,659348,premium
10611,5197681,mid-range
10612,5197703,mid-range
10613,5197694,mid-range
10614,5197631,mid-range
10615,5197640,mid-range
10616,5197647,mid-range
10617,4890618,mid-range
10619,4890640,mid-range
10621,4890620,mid-range
10623,4890627,mid-range
10625,4890635,mid-range
10627,4890629,mid-range
10629,4890619,mid-range
10631,4077737,mid-range
10632,4077700,mid-range
10633,4077732,mid-range
10634,4077776,mid-range
10635,4077772,mid-range
10636,4077759,mid-range
10637,4077754,mid-range
10638,4191328,mid-range
10639,4191310,mid-range
10640,4191287,mid-range
10641,4191346,mid-range
10642,4191355,mid-range
10643,4191332,mid-range
10644,4972298,mid-range
10645,5603290,mid-range
10646,4972305,mid-range
10647,5603249,mid-range
10648,5603267,mid-range
10649,5603263,mid-range
10650,4972290,mid-range
10651,5603281,mid-range
10652,5603245,mid-range
10653,4972365,mid-range
10654,739646,mid-range
10656,793461,mid-range
10658,761400,mid-range
10660,451845,mid-range
10662,354197,mid-range
10664,354194,mid-range
10666,354200,mid-range
10668,4559918,premium
10669,4559922,premium
10670,4559935,premium
10671,4559929,premium
10672,4559954,premium
10673,4559967,premium
10674,4559976,premium
10675,4559990,premium
10676,4560000,premium
10677,5396468,premium
10678,5396515,premium
10679,5396451,premium
10680,5396525,premium
10681,5396493,premium
10682,5396456,premium
10683,5396483,premium
10684,5396460,premium
10685,5396490,premium
10686,5396502,premium
10687,5396539,premium
10688,5525566,affordable
10689,5525561,affordable
10690,5525596,affordable
10691,5525588,affordable
10692,718481,mid-range
10693,699576,mid-range
10694,751320,mid-range
10695,709722,mid-range
10696,740745,mid-range
10697,455853,mid-range
10698,464438,mid-range
10699,799976,premium
10700,502711,premium
10701,449261,premium
10702,355229,premium
10703,5321198,mid-range
10704,5321193,mid-range
10705,5321204,mid-range
10706,5321199,mid-range
10707,5321203,mid-range
10708,5321191,mid-range
10709,5321197,mid-range
10710,5321206,mid-range
10711,5396976,premium
10712,5397038,premium
10713,5396957,premium
10714,5397003,premium
10715,5397013,premium
10716,5396984,premium
10717,5396998,premium
10718,5396962,premium
10719,5397022,premium
10720,5218637,mid-range
10722,5218649,mid-range
10724,5218625,mid-range
10726,5400431,mid-range
10727,5400457,mid-range
10728,5400364,mid-range
10729,5400436,mid-range
10730,5400442,mid-range
10731,5400411,mid-range
10732,5400400,mid-range
10733,5400374,mid-range
10734,5400384,mid-range
10735,5400405,mid-range
10736,4081266,affordable
10737,4081276,affordable
10738,5294012,affordable
10739,5294003,affordable
10740,4081288,affordable
10741,5313149,luxury
10742,5313221,luxury
10743,5313168,luxury
10744,5313152,luxury
10745,5313158,luxury
10746,5313201,luxury
10747,5359433,luxury
10748,5313163,luxury
10749,5359415,luxury
10750,5359424,luxury
10751,5425368,premium
10752,5425386,premium
10753,5425339,premium
10754,5425340,premium
10755,5425392,premium
10756,5425344,premium
10757,5425346,premium
10758,5425350,premium
10759,5425390,premium
10760,5425345,premium
10761,5425401,premium
10762,5425410,premium
10763,5425413,premium
10764,4554767,mid-range
10766,4842010,mid-range
10767,4842015,mid-range
10768,4841992,mid-range
10769,4841987,mid-range
10770,4841984,mid-range
10771,4842043,mid-range
10772,4842039,mid-range
10773,4842024,mid-range
10774,5143261,premium
10775,5143215,premium
10776,5294750,premium
10777,5294754,premium
10778,5143180,premium
10779,5143188,premium
10780,5143185,premium
10781,5294773,premium
10782,5294779,premium
10783,5143315,premium
10784,5586944,luxury
10785,5587036,luxury
10786,5586968,luxury
10787,5586939,luxury
10788,5586974,luxury
10789,5587045,luxury
10790,5587010,luxury
10791,5586998,luxury
10792,5587056,luxury
10793,5586990,luxury
10794,689738,mid-range
10795,445346,mid-range
10796,4529983,mid-range
10797,4529977,mid-range
10798,4530028,mid-range
10799,4529867,mid-range
10800,369555,mid-range
10801,369488,mid-range
10802,369554,mid-range
10803,369487,mid-range
10804,369557,mid-range
10805,369481,mid-range
10806,369556,mid-range
10807,305125,premium
10808,305123,premium
10809,305128,premium
10810,305122,premium
10811,305124,premium
10812,305129,premium
10813,305198,premium
10814,305203,premium
10815,420777,premium
10816,4667227,luxury
10817,4667287,luxury
10818,4667329,luxury
10819,4667284,luxury
10820,4667320,luxury
10821,4667261,luxury
10822,4667236,luxury
10823,243108,mid-range
10824,503585,mid-range
10825,243113,mid-range
10826,677350,mid-range
10827,507425,mid-range
10828,704476,mid-range
10829,742190,mid-range
10830,353167,mid-range
10831,505032,mid-range
10832,243105,mid-range
10833,819465,mid-range
10834,809884,mid-range
10835,459172,mid-range
10836,775883,mid-range
10837,457773,mid-range
10838,811487,mid-range
10839,494200,mid-range
10840,734743,mid-range
10841,363671,mid-range
10842,363678,mid-range
10843,363680,mid-range
10844,250113,luxury
10846,462094,luxury
10848,462619,luxury
10850,762321,luxury
10852,796122,luxury
10854,796485,luxury
10856,771556,luxury
10858,4801380,mid-range
10859,4801335,mid-range
10860,4801339,mid-range
10861,4801384,mid-range
10862,4801369,mid-range
10863,5282816,affordable
10864,4834332,affordable
10865,4834287,affordable
10866,4834291,affordable
10867,5153284,mid-range
10868,5153293,mid-range
10869,5153311,mid-range
10870,5153296,mid-range
10871,5186535,mid-range
10872,5186527,mid-range
10873,5186502,mid-range
10874,5185391,mid-range
10875,5184975,mid-range
10876,426367,premium
10877,426369,premium
10878,426375,premium
10879,304629,premium
10880,426366,premium
10881,5296421,premium
10882,5296448,premium
10883,5296436,premium
10884,5296451,premium
10885,4793760,mid-range
10887,4793781,mid-range
10889,4793794,mid-range
10891,4163100,premium
10892,4163135,premium
10893,4163106,premium
10894,4163145,premium
10895,4163131,premium
10896,4163192,premium
10897,5630278,mid-range
10898,5630289,mid-range
10899,4161047,mid-range
10900,4161026,mid-range
10901,5630258,mid-range
10902,4161069,mid-range
10903,4160996,mid-range
10904,4161052,mid-range
10905,4161000,mid-range
10906,4161003,mid-range
10907,4161022,mid-range
10908,4161042,mid-range
10909,4165637,mid-range
10910,4165606,mid-range
10911,4165587,mid-range
10912,4165573,mid-range
10913,4165683,mid-range
10914,4165621,mid-range
